domain_id,subdomain_id,facet_id,method,rank,text,passed,domain1,domain2,domain3,domain4,domain5,domain6,domain7,domain8,domain9,domain10,domain11,domain12,domain13,domain14
3,3.2,3.2.4,gemma,36,plezier beleven met vrienden op een feest,True,1.1374059999999995,-0.38866500000000004,0.6754429999999999,-0.5527910000000001,-0.2708989999999997,0.6496130000000002,1.4059730000000001,0.7298110000000004,-0.24777399999999988,-0.082218,0.6380449999999999,1.9656470000000001,-0.0028450000000000307,-0.48019899999999993
3,3.3,3.3.1,gemma,37,beslissen wat goed is voor jou ook als anderen het anders vinden,True,0.099634,0.060187,-0.9508049999999999,-0.24930199999999988,0.627548,0.40706499999999984,0.6973699999999997,-0.1293930000000001,-0.34303999999999996,0.5437100000000001,-0.3839100000000002,0.9369099999999997,0.7596250000000002,-0.37540400000000007
3,3.3,3.3.2,gemma,38,een meningsverschil met iemand bespreken,True,1.6103589999999988,-0.17405800000000002,1.2530280000000003,-0.5983080000000003,-0.18059700000000004,-0.21978099999999984,-0.061850000000000016,-0.36051100000000014,-1.303785,0.4136209999999999,0.8123959999999998,1.2686950000000001,-0.7796250000000003,-0.37156699999999987
3,3.3,3.3.3,gemma,39,laten zien dat je geïnteresseerd bent,True,0.6566480000000002,0.26229600000000014,0.6896179999999998,-0.5000409999999998,0.25713699999999984,0.2268460000000001,-0.151272,0.441339,-0.152696,0.06560399999999982,-0.179347,0.126584,-0.53706,0.14193699999999995
3,3.3,3.3.4,gemma,40,proberen om anderen te overtuigen met argumenten,True,1.5614609999999993,0.17200999999999994,1.101159,-0.760221,0.017480000000000138,1.3652379999999997,1.7731860000000008,-0.0010389999999999811,-0.9400979999999999,0.649898,0.5808299999999997,1.3627000000000005,0.009553000000000039,-0.4712659999999997
4,4.1,4.1.1,gemma,41,aanmoedigen en ondersteunen tijdens de wedstrijd,True,0.22244,-0.12394600000000006,0.110212,-0.4061639999999999,1.325545,2.830852000000001,1.607538999999999,-0.08007599999999998,0.04128899999999998,-0.462043,-0.8317850000000003,1.8770200000000006,0.49004,-0.3787559999999999
4,4.1,4.1.2,gemma,42,een project bedenken en uitvoeren als groep,True,-0.02527999999999988,0.8398969999999994,0.4355660000000002,0.044614,1.053946,0.49275299999999994,0.262206,-0.19294899999999998,-0.11158100000000008,0.668723,-0.16402600000000006,0.9850570000000001,1.179567,-0.40399799999999997
4,4.1,4.1.3,gemma,43,een muziekstuk uitvoeren tijdens een optreden,True,0.7295240000000003,0.041004,0.05424199999999997,-0.42177600000000004,-0.6109440000000003,-0.8128300000000003,-0.9994649999999994,-0.44196500000000016,0.5169380000000002,0.6863499999999999,-0.2577519999999999,0.3327419999999999,-0.7499440000000003,-0.17209500000000005
4,4.1,4.1.4,gemma,44,nieuwe vaardigheden in de cursus toepassen,True,-0.20617299999999988,0.36439200000000016,-0.578346,-0.35078600000000004,-0.1294929999999999,1.780454,0.8409729999999999,-0.7692710000000001,0.29313599999999995,0.5650119999999997,-0.492683,0.15617699999999987,0.050022000000000004,-0.526565
4,4.2,4.2.1,gemma,45,een nieuwe strategie bedenken om een level te winnen,True,0.036618999999999985,0.8666350000000002,-0.23574699999999985,-0.3459800000000002,1.171884,0.7418009999999999,0.613455,-0.7607110000000005,-0.22627599999999995,1.0496990000000004,-0.5658600000000001,-0.5360519999999999,0.677646,-0.9033160000000006
4,4.2,4.2.2,gemma,46,een spannende video bekijken,True,0.49837000000000026,0.46526299999999987,0.30061499999999997,-0.0009759999999999902,-0.6376860000000005,-0.11202000000000002,-0.4424370000000002,-0.11783599999999997,0.039682000000000016,1.3322109999999998,0.12846000000000005,-1.1235360000000003,-1.2958789999999993,-0.05560599999999999
4,4.2,4.2.3,gemma,47,een mooie tekening met kleurpotloden maken,True,-0.17177199999999998,-0.291432,-0.04507999999999999,0.07227000000000013,-0.448327,-1.021827,-1.0391199999999996,-0.46646699999999996,0.23259799999999997,0.11792300000000001,0.660151,-0.8870879999999997,-0.424033,-0.9783379999999997
4,4.2,4.2.4,gemma,48,kaarten uitdelen voor een spannend spel,True,0.08592700000000005,0.26413700000000007,-0.21357099999999984,-0.7003820000000002,0.22812799999999997,0.8523020000000001,0.507887,-0.700657,0.134133,0.18354000000000006,0.3582060000000001,-0.05657299999999999,0.708437,-0.8027539999999997
4,4.2,4.2.5,gemma,49,een eigen fantasiewereld verzinnen,True,0.2697940000000001,-0.29609399999999986,0.553428,-0.4459960000000001,-0.10613400000000002,-0.7803300000000004,-0.8025789999999999,-0.8618450000000002,0.5021339999999999,0.47038099999999994,1.1993529999999997,-0.5483729999999997,0.27328199999999997,-0.7060669999999999
4,4.3,4.3.1,gemma,50,een hindernisparcours bouwen op straat,True,0.21430299999999988,0.8210120000000005,-0.244459,0.771608,0.6153789999999997,0.09135900000000001,-0.14536900000000008,-0.66675,0.2815789999999999,0.530746,-0.5656490000000001,0.204754,0.12535199999999996,-0.3580100000000001
4,4.3,4.3.2,gemma,51,de bomen observeren en hun bladeren voelen,True,-0.9114020000000006,-0.129166,-1.0289439999999999,0.224444,0.25644199999999984,-0.144601,0.7083939999999997,-0.12277699999999997,0.7293050000000002,0.7471570000000001,-0.45555700000000016,0.09068600000000003,-0.2249189999999999,-0.4784170000000001
4,4.3,4.3.3,gemma,52,in het zwembad met je armen en benen bewegen,True,-0.5368720000000001,-0.105765,-0.5390389999999999,-0.3889810000000001,-0.10630699999999997,1.2606949999999992,-0.566265,-0.8383920000000002,0.15234800000000004,0.11467600000000003,-0.4811320000000002,-0.4853240000000001,0.22007899999999997,-0.5097889999999997
4,4.3,4.3.4,gemma,53,rondlopen en je omgeving bestuderen,True,-0.8276220000000002,0.134498,-1.6317829999999989,0.20935399999999998,0.004020999999999994,-0.024255999999999934,-0.5821840000000001,-0.04785400000000002,0.28787000000000007,1.1300060000000005,-0.832606,-0.8558600000000002,-0.34954599999999986,-0.35963200000000006
4,4.3,4.3.5,gemma,54,beleven een onvergetelijke dag in een leuke recreatiepark,True,-0.02757100000000001,0.2019250000000001,-0.6584949999999998,0.017484999999999973,0.39016699999999976,0.095139,0.10310599999999999,-0.3916580000000003,0.052551000000000014,0.015504000000000044,-0.25465299999999996,1.151593,0.17779099999999995,-0.22689500000000012
5,5.1,5.1.1,gemma,55,een grappig bericht doorsturen,True,1.2766759999999995,-0.8441600000000004,0.37038099999999985,-0.6038920000000002,-0.4101150000000003,-1.14339,-0.5561649999999998,-1.0704759999999993,0.009847999999999957,0.4631589999999997,0.027860000000000055,-0.8174350000000004,-0.37368899999999994,-0.008907000000000002
5,5.1,5.1.2,gemma,56,denken over wat je online plaatst,True,0.6396940000000003,0.105389,-0.7005059999999996,0.09279700000000006,0.27003699999999997,-0.5013989999999999,-0.3799030000000001,0.08837400000000008,-0.056108000000000026,0.8256270000000002,0.475189,-0.31930600000000003,0.36553199999999997,-0.352862
5,5.1,5.1.3,gemma,57,online met vrienden een team vormen voor een competitie,True,0.37325400000000003,-0.3072780000000001,-0.5358489999999999,-0.229416,0.31451699999999994,2.475010999999999,0.5003930000000001,-1.0428349999999997,0.21663300000000002,-0.6387960000000001,-0.4366419999999999,0.15763499999999994,0.6559649999999998,-0.47915999999999975
5,5.1,5.1.4,gemma,58,samen een project maken met je klas via online videobellen,True,0.4495769999999999,0.5197590000000001,0.6888380000000002,-0.2653649999999999,0.8525640000000004,0.30120299999999994,0.1734799999999999,-0.29562,0.08097099999999999,0.6171359999999999,-0.4751390000000001,0.9057810000000004,0.23604299999999984,-0.737654
5,5.1,5.1.5,gemma,59,nadenken over wat je online wilt delen,True,0.7833349999999999,-0.2870029999999999,-0.8219549999999998,0.10438700000000001,0.5440979999999999,0.07406700000000002,0.7856529999999996,0.06516000000000009,0.065613,0.6004999999999999,0.39396599999999987,0.951063,0.9382229999999998,-0.6064759999999998
5,5.2,5.2.1,gemma,60,leren van tips en trucs in een video,True,0.06181799999999999,-0.08626200000000006,-1.4376899999999995,-0.188061,-0.02845100000000002,-0.595903,-0.055829000000000024,-0.5163139999999999,0.18953000000000003,0.8867050000000003,0.007925000000000092,0.7241239999999997,-0.41791599999999973,-0.27867100000000017
5,5.2,5.2.2,gemma,61,een genre selecteren om te zoeken,True,0.39928099999999994,-0.069002,-0.8534769999999999,-1.2181060000000001,-0.03984800000000004,0.47977400000000014,0.042681,-0.7015519999999998,-0.3590759999999998,1.2560650000000002,-0.23357200000000003,-1.0249479999999997,-0.32507500000000006,0.25075800000000004
5,5.2,5.2.3,gemma,62,website met instructies voor een hobby opzoeken,True,-0.214852,0.9087969999999999,-1.415031,0.688365,0.08343199999999998,-1.0788639999999998,-0.5812280000000001,0.019892000000000007,-0.020327000000000036,1.3411750000000005,-0.10560299999999996,-0.8121770000000003,-0.39954600000000007,-0.4086919999999998
5,5.2,5.2.4,gemma,63,laten zien dat je mee bent met trends online,True,0.9431149999999997,-0.07396999999999998,-0.16221499999999991,-0.267805,0.3497429999999999,0.8859019999999996,1.6938310000000008,0.11301400000000003,6.499999999997064e-05,0.5487520000000001,-0.29955199999999993,1.6148640000000003,0.35393099999999983,-0.31443800000000016
5,5.3,5.3.1,gemma,64,dubbele verificatie activeren op je accounts,True,-0.15486100000000003,-0.28639599999999993,-0.8019009999999995,-0.3348270000000001,0.8678560000000007,0.7576520000000002,1.0510659999999996,-0.12619600000000009,0.064676,0.47658100000000014,-0.9488719999999998,-0.0033099999999999775,0.5664480000000001,-0.26974499999999996
5,5.3,5.3.2,gemma,65,vertel over je interesses op je profiel,True,0.5895230000000001,-0.2009609999999999,-1.4755319999999994,-0.409499,0.6013979999999997,0.426424,0.502216,0.06750300000000004,-0.06701400000000005,0.7153480000000004,0.001965000000000046,-0.25634299999999993,0.1272439999999999,-0.20287699999999995
5,5.3,5.3.3,gemma,66,begrijp de context van een gesprek,True,1.7485419999999998,-0.451493,0.8617699999999998,-0.8293250000000004,0.213564,1.278859,1.5438090000000004,-0.287464,-0.6203600000000001,0.747137,0.33392799999999995,1.0976580000000005,-0.9865109999999996,0.4074870000000004
5,5.3,5.3.4,gemma,67,vreemde verzoeken online negeren,True,0.43245200000000017,-0.15078299999999983,0.17032799999999998,-0.274644,0.656203,0.25862000000000007,1.378798,0.45320700000000014,0.202511,0.4134009999999998,-0.13687699999999997,1.1486079999999999,0.01005800000000001,0.22763999999999995
6,6.1,6.1.1,gemma,68,leren over de verschillende veranderingen in het lichaam,True,0.146286,0.172839,-1.2454209999999997,-0.710218,-0.07017300000000003,1.1522880000000004,1.1132420000000003,-0.9105240000000008,-0.29212999999999983,1.448706,-0.39819200000000005,-1.2957830000000008,-0.5448240000000001,-0.5271539999999998
6,6.1,6.1.2,gemma,69,een routine voor persoonlijke hygiëne maken,True,0.304574,0.09157299999999992,-0.6344109999999997,-0.3545429999999999,0.32651399999999986,-0.7080279999999999,-0.15999700000000006,0.2825819999999999,0.04933499999999996,0.057761999999999994,-0.24854400000000001,-0.5440170000000001,-0.04062600000000005,0.8786699999999996
6,6.1,6.1.3,gemma,70,uitdruk jezelf op een manier die bij je past,True,0.8520969999999999,-0.24824999999999997,0.180526,-0.2436299999999999,-0.04113800000000003,-0.692807,-0.007576000000000038,0.682028,0.071192,-0.14152900000000007,0.363178,1.2059590000000002,0.2488119999999999,-0.31707799999999997
6,6.2,6.2.1,gemma,71,merk op wanneer je blij of verdrietig bent,True,0.359056,-0.3206090000000001,-0.4561860000000001,-0.4026360000000001,0.05390799999999996,0.13218400000000005,1.1448200000000002,-0.035317000000000126,-0.24844399999999994,0.749908,-0.08569899999999998,1.0044,0.3894930000000001,-0.322099
6,6.2,6.2.2,gemma,72,ontwikkel vertrouwen in je kunnen,True,0.32537,0.11188099999999998,0.055695999999999996,0.09041200000000008,0.445702,-0.23957100000000003,0.21360900000000002,-0.12306199999999999,0.007135999999999992,0.44233900000000015,-0.16805599999999996,1.0455889999999999,-0.035764,-0.3034540000000001
6,6.2,6.2.3,gemma,73,overwegen wat je echt belangrijk vindt,True,0.42063199999999995,-0.220276,-0.23604299999999984,-0.38605500000000004,0.182246,0.27395600000000003,1.1067960000000003,-0.07109600000000019,0.314954,0.6975299999999999,0.20433099999999985,0.8797019999999998,0.16041,-0.4217869999999997
6,6.2,6.2.4,gemma,74,zorg goed voor je lichaam en geest,True,-0.4494560000000001,-0.6153820000000001,-0.5280010000000002,-0.6262649999999998,0.288794,0.45272400000000007,1.4856729999999996,0.06983499999999995,0.15582399999999996,-0.06364000000000003,-0.165618,1.2855350000000003,-0.39263999999999993,-0.3563669999999999
6,6.2,6.2.5,gemma,75,nadenken over hoe je reageert op iets onaangenaams,True,0.21016400000000005,0.8819159999999998,-0.3077179999999999,-0.20380199999999996,-0.1827920000000002,0.041922000000000015,-0.34477500000000005,0.8240440000000001,-0.009411999999999986,1.2813230000000002,0.31026999999999993,0.01870400000000002,-0.26152,-0.427686
6,6.3,6.3.1,gemma,76,rekening houden met je natuurlijke ritme van wakker worden,True,0.11412599999999998,0.07194300000000001,-1.022322,-0.253782,0.9468419999999999,0.912482,1.4561190000000004,-0.29406400000000016,0.023538,1.2299229999999997,-0.5630000000000002,0.9071859999999997,0.1852669999999999,-0.10144800000000005
6,6.3,6.3.2,gemma,77,combineer verschillende voedingsgroepen in je maaltijden,True,0.07665000000000004,-0.18843200000000004,-1.1519229999999994,0.16621600000000003,0.41794399999999976,1.423026,0.7363279999999994,0.7694349999999999,0.014594999999999959,-0.34796000000000005,-0.16596199999999992,0.10513499999999992,0.21841999999999995,-0.13146700000000006
6,6.3,6.3.3,gemma,78,creëer een routine met leuke bewegingsactiviteiten,True,0.6315980000000002,0.3802399999999999,-0.3594049999999998,0.36223200000000005,0.19219000000000006,-0.16905600000000007,-0.431673,-0.6766049999999999,0.011168999999999984,0.19487099999999993,-0.293374,-0.42431499999999983,0.19525099999999998,-0.32649400000000023
6,6.3,6.3.4,gemma,79,gebruik duidelijke signalen als je hulp nodig hebt,True,-0.05615700000000005,0.18592799999999998,-1.5813890000000002,-0.13664899999999994,1.163137,1.34857,1.4812439999999996,0.15641999999999995,0.06750799999999997,-0.5093040000000001,-0.5590930000000002,1.8833970000000009,0.007035999999999962,0.05366299999999999
7,7.1,7.1.1,gemma,80,focussen op kleine details in een natuurfoto,True,0.22774999999999998,-0.39245800000000003,-1.1256639999999996,0.2030390000000002,-0.6954829999999997,-1.4905919999999997,-0.8214150000000001,-0.5375700000000001,0.3113460000000002,0.8353899999999999,-0.14937899999999993,-0.8671359999999999,0.07411599999999999,-0.6745669999999996
7,7.1,7.1.2,gemma,81,herken bewegingen door geluiden te beluisteren,True,-0.4025719999999998,0.15357500000000002,-0.7474380000000003,-0.599733,-0.527139,1.2128199999999998,0.571715,-1.036881,0.24998200000000007,1.3346849999999995,-0.409856,-0.873392,-1.2529220000000003,-0.35260299999999994
7,7.1,7.1.3,gemma,82,ruwheid en gladheid van materialen waarnemen,True,-0.8935010000000004,0.22017100000000003,-0.9286319999999998,0.150084,-0.21482400000000001,0.03615799999999999,-0.5402720000000001,0.21891900000000006,0.3883540000000002,0.506614,-1.078764,-0.37625899999999995,-0.28704300000000016,0.9862529999999999
7,7.1,7.1.4,gemma,83,ontdekken de smaak van zure en zoete vruchten,True,0.04720700000000004,-0.3455430000000001,-1.3031359999999992,-0.5358980000000001,0.3632249999999999,-0.43167800000000006,0.33233999999999997,0.259482,-0.47036800000000006,0.8229639999999995,-0.3686850000000002,-0.03225200000000002,0.26060700000000003,-0.2649850000000002
7,7.2,7.2.1,gemma,84,met je benen kracht zetten en springen,True,0.01212499999999995,0.0425660000000001,-0.47034199999999976,-0.19092400000000004,-0.27226400000000006,0.8708170000000002,-0.5976700000000001,-0.583856,0.14220000000000002,-0.2021900000000001,-0.5587970000000002,-0.203449,-0.061032999999999976,-0.5109350000000003
7,7.2,7.2.2,gemma,85,een complex patroon op papier tekening maken,True,0.05457899999999993,0.527005,-0.30465499999999973,-0.10335900000000002,-0.6168630000000003,-1.4143859999999997,-0.6636210000000001,-0.5846179999999999,0.43555999999999995,0.5078639999999999,0.030669000000000102,-1.2253270000000003,-0.14460900000000002,0.04865000000000005
7,7.2,7.2.3,gemma,86,je armen in verschillende posities bewegen,True,-0.8499350000000001,0.06562,-0.5577809999999996,-0.15866999999999998,-0.15384399999999995,-0.4081519999999999,-0.5961160000000001,-0.6791210000000002,0.2184999999999998,0.407719,-0.5939440000000002,-0.32758000000000015,-0.276828,-0.3680610000000002
